id,name,city,studytime,failures,absences,Medu,Fedu,G1,G2,G3
23A91A5358,Roshan Joshi,Vijayawada,2,0,20,1,3,79,80,81
23A91A5359,Neha Jani,Kolkata,1,2,11,3,4,44,45,44
23A91A5360,Ravi Sharma,Vijayawada,2,3,9,0,3,64,63,64
23A91A5361,Ravi Joshi,Pune,2,3,12,0,1,73,74,79
23A91A5362,Sneha Verma,Pune,1,1,14,1,3,46,48,45
23A91A5363,Kiran Choudhary,Pune,3,2,20,4,4,51,48,48
23A91A5364,Fatima Reddy,Vijayawada,1,1,9,2,4,77,73,68
23A91A5365,Sneha Desai,Vijayawada,1,3,1,2,1,51,52,57
23A91A5366,Rahul Jani,Pune,1,0,9,1,2,62,59,59
23A91A5367,Rahul Choudhary,Jaipur,4,2,2,0,1,77,73,72
23A91A5368,Kiran Reddy,Bangalore,2,3,10,2,3,58,61,65
23A91A5369,Ravi Choudhary,Kolkata,4,3,6,0,1,85,88,89
23A91A5370,Neha Mishra,Chennai,2,1,2,0,2,90,90,85
23A91A5371,Sneha Mishra,Hyderabad,4,0,4,0,0,74,71,75
23A91A5372,Anil Patel,Jaipur,2,2,20,3,2,50,50,47
23A91A5373,Ali Desai,Ahmedabad,1,0,4,3,4,86,85,90
23A91A5374,Kiran Reddy,Pune,4,3,2,4,4,82,82,82
23A91A5375,Roshan Choudhary,Hyderabad,3,1,6,1,0,56,55,52
23A91A5376,Fatima Patel,Mumbai,3,1,14,0,0,61,60,64
23A91A5377,Divya Khan,Vijayawada,3,2,6,0,3,44,39,44
23A91A5378,Neha Joshi,Delhi,4,0,14,1,4,62,66,65
23A91A5379,Divya Sharma,Mumbai,2,1,14,4,2,57,55,57
23A91A5380,Roshan Jani,Jaipur,2,3,12,3,0,72,69,65
23A91A5381,Divya Joshi,Vijayawada,2,0,9,4,2,58,55,51
23A91A5382,Roshan Mishra,Pune,1,1,8,4,2,72,76,75
23A91A5383,Anil Patel,Jaipur,2,0,14,2,0,85,88,87
23A91A5384,Ravi Verma,Hyderabad,4,2,3,2,3,54,53,54
23A91A5385,Rahul Verma,Chennai,4,1,17,4,0,86,82,80
23A91A5386,Sneha Khan,Jaipur,3,2,20,0,4,76,71,70
23A91A5387,Roshan Reddy,Jaipur,4,1,20,1,0,66,65,61
23A91A5388,Neha Verma,Mumbai,3,1,13,4,4,79,83,78
23A91A5389,Ali Choudhary,Bangalore,1,3,15,1,2,71,74,75
23A91A5390,Sneha Joshi,Ahmedabad,2,3,1,0,1,79,76,77
23A91A5391,Roshan Reddy,Pune,4,1,20,3,0,50,53,52
23A91A5392,Kiran Verma,Kolkata,1,3,18,2,1,50,46,51
23A91A5393,Divya Desai,Ahmedabad,2,2,6,1,3,79,82,78
23A91A5394,Ali Sharma,Chennai,3,2,7,3,1,67,64,61
23A91A5395,Sneha Sharma,Delhi,4,0,18,1,0,73,69,66
23A91A5396,Ravi Patel,Ahmedabad,4,0,10,3,4,84,79,76
23A91A5397,Kiran Verma,Bangalore,3,0,8,3,3,62,63,58
23A91A5398,Sneha Khan,Ahmedabad,3,0,18,3,2,64,61,62
23A91A5399,Sneha Choudhary,Kolkata,1,0,16,4,4,74,75,78
23A91A5400,Roshan Patel,Kolkata,3,3,15,1,1,90,91,94
23A91A5401,Roshan Khan,Mumbai,2,1,7,3,2,58,58,57
23A91A5402,Anil Khan,Kolkata,3,3,1,3,4,74,70,75
23A91A5403,Ali Khan,Vijayawada,4,0,10,0,0,51,51,56
23A91A5404,Sneha Choudhary,Ahmedabad,1,3,7,2,2,84,79,77
23A91A5405,Ali Sharma,Delhi,4,2,14,2,0,44,46,49
23A91A5406,Sneha Joshi,Bangalore,4,1,15,4,4,74,76,72
23A91A5407,Kiran Desai,Pune,1,0,12,3,0,92,94,93
23A91A5408,Divya Reddy,Bangalore,4,1,10,2,0,50,45,43
23A91A5409,Ravi Jani,Vijayawada,1,1,17,0,1,53,58,59
23A91A5410,Neha Patel,Hyderabad,1,2,12,2,3,78,83,86
23A91A5411,Ali Choudhary,Mumbai,4,2,6,0,1,75,78,75
23A91A5412,Sneha Jani,Kolkata,3,1,2,4,2,47,52,54
23A91A5413,Kiran Sharma,Jaipur,1,1,15,1,1,95,95,98
23A91A5414,Sneha Verma,Bangalore,2,0,11,2,0,56,60,60
23A91A5415,Roshan Joshi,Hyderabad,4,2,19,0,1,53,51,50
23A91A5416,Ravi Mishra,Jaipur,1,0,20,0,0,69,72,70
23A91A5417,Divya Joshi,Pune,4,2,4,2,1,83,86,85
23A91A5418,Sneha Verma,Ahmedabad,1,3,1,2,2,74,69,69
23A91A5419,Ravi Sharma,Pune,2,2,4,3,1,78,78,83
23A91A5420,Kiran Choudhary,Jaipur,4,1,16,2,2,63,66,71
23A91A5421,Divya Jani,Hyderabad,2,1,17,2,3,56,56,54
23A91A5422,Rahul Mishra,Hyderabad,4,1,16,4,4,80,80,83
23A91A5423,Roshan Mishra,Mumbai,1,1,7,2,4,65,67,70
23A91A5424,Divya Desai,Kolkata,3,2,12,0,1,63,58,53
23A91A5425,Rahul Choudhary,Hyderabad,1,2,10,3,1,70,75,75
23A91A5426,Anil Choudhary,Pune,4,3,3,3,3,42,41,43
23A91A5427,Fatima Choudhary,Bangalore,2,0,12,1,1,89,87,92
23A91A5428,Ali Sharma,Mumbai,4,1,5,2,0,50,51,52
23A91A5429,Anil Mishra,Delhi,3,0,6,3,3,82,80,76
23A91A5430,Roshan Mishra,Hyderabad,1,3,18,3,2,54,59,61
23A91A5431,Neha Sharma,Hyderabad,3,1,13,0,3,59,57,62
23A91A5432,Anil Sharma,Bangalore,2,0,17,4,4,81,78,77
23A91A5433,Fatima Joshi,Jaipur,3,3,13,0,3,67,67,65
23A91A5434,Anil Desai,Bangalore,3,2,12,0,2,75,78,77
23A91A5435,Rahul Sharma,Vijayawada,3,2,6,1,3,64,69,70
23A91A5436,Fatima Verma,Ahmedabad,3,1,19,1,4,46,44,46
23A91A5437,Rahul Joshi,Mumbai,3,3,18,3,4,41,39,41
23A91A5438,Anil Desai,Hyderabad,1,1,17,4,4,70,73,78
23A91A5439,Fatima Reddy,Hyderabad,3,3,4,3,1,90,91,96
23A91A5440,Rahul Verma,Chennai,2,1,8,2,3,59,61,62
23A91A5441,Fatima Mishra,Chennai,1,1,15,1,3,65,61,66
23A91A5442,Roshan Reddy,Chennai,3,1,1,3,2,94,94,97
23A91A5443,Rahul Reddy,Ahmedabad,3,2,4,3,2,57,62,64
23A91A5444,Ravi Mishra,Pune,4,0,15,4,3,88,91,91
23A91A5445,Rahul Mishra,Hyderabad,4,3,0,1,3,52,56,59
23A91A5446,Fatima Sharma,Mumbai,1,2,19,1,0,55,51,51
23A91A5447,Rahul Verma,Mumbai,2,2,3,1,4,69,73,76
23A91A5448,Fatima Patel,Kolkata,1,0,6,2,3,48,48,52
23A91A5449,Anil Patel,Hyderabad,4,0,3,3,4,52,56,55
23A91A5450,Fatima Mishra,Chennai,1,3,1,4,1,95,96,97
23A91A5451,Ali Choudhary,Mumbai,2,1,13,0,4,90,87,89
23A91A5452,Kiran Mishra,Kolkata,1,1,20,3,1,95,100,103
23A91A5453,Neha Patel,Jaipur,1,3,19,3,2,78,82,78
23A91A5454,Ali Reddy,Bangalore,3,3,5,4,0,79,79,83
23A91A5455,Kiran Desai,Pune,2,0,20,4,2,89,90,86
23A91A5456,Ali Desai,Delhi,3,0,7,1,0,51,46,44
23A91A5457,Ali Reddy,Chennai,4,0,14,0,4,82,82,83
23A91A5458,Divya Jani,Hyderabad,3,3,12,4,2,57,62,60
23A91A5459,Ravi Reddy,Mumbai,3,1,9,1,1,80,85,82
23A91A5460,Fatima Patel,Hyderabad,1,0,10,0,1,44,39,35
23A91A5461,Ali Mishra,Mumbai,4,3,16,3,2,70,69,74
23A91A5462,Neha Mishra,Mumbai,1,3,18,3,3,48,43,39
23A91A5463,Roshan Reddy,Mumbai,2,1,16,0,4,47,49,52
23A91A5464,Anil Sharma,Chennai,2,2,17,4,0,46,44,43
23A91A5465,Rahul Khan,Bangalore,1,0,19,3,0,64,66,70
23A91A5466,Divya Khan,Kolkata,2,0,6,2,0,66,68,72
23A91A5467,Rahul Sharma,Hyderabad,4,0,9,0,2,87,86,88
23A91A5468,Ravi Verma,Pune,1,2,16,4,2,75,71,73
23A91A5469,Fatima Khan,Pune,3,3,20,0,3,79,80,82
23A91A5470,Ravi Jani,Ahmedabad,1,3,18,3,0,71,71,69
23A91A5471,Fatima Desai,Ahmedabad,2,2,0,1,0,89,91,95
23A91A5472,Fatima Mishra,Jaipur,2,3,18,0,3,79,77,76
23A91A5473,Fatima Reddy,Delhi,1,0,19,1,4,95,91,88
23A91A5474,Divya Mishra,Pune,4,3,5,3,4,56,57,54
23A91A5475,Ravi Reddy,Kolkata,2,0,1,0,2,95,98,97
23A91A5476,Kiran Reddy,Jaipur,4,0,3,1,3,58,53,54
23A91A5477,Rahul Patel,Vijayawada,2,2,20,4,0,49,51,49
23A91A5478,Roshan Patel,Chennai,1,1,17,1,3,65,64,60
23A91A5479,Rahul Patel,Bangalore,1,2,20,4,4,66,63,61
23A91A5480,Sneha Reddy,Ahmedabad,4,3,2,4,4,65,69,74
23A91A5481,Divya Jani,Jaipur,2,3,8,3,4,44,45,47
23A91A5482,Ali Verma,Bangalore,3,3,9,1,2,82,79,75
23A91A5483,Sneha Jani,Bangalore,1,0,16,4,1,71,76,80
23A91A5484,Kiran Mishra,Vijayawada,4,0,17,4,4,65,67,65
23A91A5485,Ravi Sharma,Mumbai,4,2,4,3,2,69,70,70
23A91A5486,Rahul Khan,Mumbai,2,1,7,1,1,76,71,67
23A91A5487,Neha Mishra,Kolkata,3,0,20,4,4,94,91,92
23A91A5488,Divya Reddy,Ahmedabad,2,0,11,4,3,54,50,54
23A91A5489,Ali Mishra,Hyderabad,4,1,18,1,2,67,70,68
23A91A5490,Rahul Reddy,Chennai,1,2,11,4,1,53,56,61
23A91A5491,Kiran Mishra,Hyderabad,2,1,12,1,4,63,58,59
23A91A5492,Neha Choudhary,Vijayawada,2,0,6,1,3,78,79,82
23A91A5493,Fatima Desai,Delhi,1,2,3,0,2,50,51,50
23A91A5494,Neha Khan,Ahmedabad,4,1,5,3,0,68,63,67
23A91A5495,Fatima Khan,Ahmedabad,2,0,8,4,1,75,75,70
23A91A5496,Ali Jani,Mumbai,2,1,16,0,3,92,97,95
23A91A5497,Ali Patel,Delhi,1,1,17,2,3,87,84,85
23A91A5498,Rahul Joshi,Chennai,1,0,14,1,4,74,76,71
23A91A5499,Ali Patel,Jaipur,2,0,12,1,2,81,76,73
23A91A5500,Rahul Mishra,Chennai,2,3,11,3,1,88,86,84
23A91A5501,Divya Patel,Hyderabad,3,1,5,3,2,94,92,90
23A91A5502,Neha Joshi,Jaipur,4,1,1,1,1,95,92,97
23A91A5503,Anil Sharma,Jaipur,2,3,5,2,3,71,76,71
23A91A5504,Roshan Verma,Vijayawada,2,0,3,0,2,65,61,65
23A91A5505,Anil Verma,Hyderabad,3,1,13,4,3,60,57,53
23A91A5506,Kiran Reddy,Hyderabad,1,3,6,4,2,67,62,57
23A91A5507,Ali Khan,Kolkata,4,3,3,1,1,91,92,91
23A91A5508,Fatima Mishra,Delhi,4,2,15,3,4,63,62,58
23A91A5509,Sneha Khan,Hyderabad,3,2,3,2,0,55,57,55
23A91A5510,Ravi Verma,Ahmedabad,3,3,5,0,1,83,79,79
23A91A5511,Rahul Mishra,Mumbai,4,2,7,3,0,73,75,74
23A91A5512,Fatima Mishra,Hyderabad,1,2,19,3,4,72,71,68
23A91A5513,Fatima Jani,Bangalore,4,2,10,1,4,90,88,85
23A91A5514,Ali Sharma,Mumbai,1,0,7,1,4,73,77,79
23A91A5515,Ravi Reddy,Pune,1,3,18,3,3,56,60,59
23A91A5516,Ravi Khan,Delhi,3,1,12,0,1,73,71,75
23A91A5517,Fatima Khan,Hyderabad,2,0,16,4,1,75,70,69
23A91A5518,Ravi Verma,Hyderabad,4,0,14,4,1,60,57,55
23A91A5519,Ravi Reddy,Kolkata,4,1,17,2,4,45,50,54
23A91A5520,Neha Jani,Jaipur,1,1,7,0,0,89,85,80
23A91A5521,Kiran Verma,Kolkata,3,0,20,1,0,91,90,88
23A91A5522,Neha Joshi,Pune,1,2,3,1,0,45,48,46
23A91A5523,Neha Jani,Kolkata,2,1,16,0,0,55,53,52
23A91A5524,Ravi Sharma,Jaipur,1,0,4,3,3,85,90,90
23A91A5525,Roshan Desai,Hyderabad,1,1,12,3,0,42,46,47
23A91A5526,Anil Patel,Mumbai,4,3,3,3,1,90,95,94
23A91A5527,Neha Patel,Jaipur,2,2,10,1,1,46,47,44
23A91A5528,Fatima Choudhary,Jaipur,2,2,2,0,0,95,100,95
23A91A5529,Roshan Patel,Delhi,2,1,0,3,4,79,80,83
23A91A5530,Fatima Joshi,Hyderabad,2,1,15,2,4,89,94,91
23A91A5531,Sneha Verma,Bangalore,1,3,19,2,4,55,51,55
23A91A5532,Fatima Joshi,Hyderabad,4,1,7,4,3,51,53,53
23A91A5533,Neha Choudhary,Chennai,1,1,1,3,4,87,89,93
23A91A5534,Roshan Mishra,Ahmedabad,2,2,17,1,3,50,48,43
23A91A5535,Fatima Choudhary,Ahmedabad,2,2,0,4,3,92,88,91
23A91A5536,Kiran Sharma,Delhi,3,3,11,1,1,65,70,73
23A91A5537,Sneha Jani,Ahmedabad,4,3,14,2,0,44,46,41
23A91A5538,Anil Patel,Kolkata,3,1,3,1,2,70,75,73
23A91A5539,Fatima Mishra,Chennai,3,0,10,1,1,43,42,46
23A91A5540,Divya Joshi,Bangalore,4,1,13,2,3,59,59,64
23A91A5541,Kiran Sharma,Jaipur,2,3,6,1,4,60,60,64
23A91A5542,Sneha Khan,Pune,4,1,13,0,1,88,90,85
23A91A5543,Sneha Patel,Vijayawada,2,1,4,1,1,72,67,65
23A91A5544,Ali Jani,Hyderabad,1,2,3,3,3,58,63,64
23A91A5545,Kiran Patel,Ahmedabad,3,3,18,2,0,92,89,92
23A91A5546,Ali Jani,Chennai,1,0,17,1,0,87,84,82
23A91A5547,Rahul Verma,Jaipur,1,2,9,4,2,55,52,55
23A91A5548,Kiran Jani,Jaipur,4,2,4,4,4,49,46,41
23A91A5549,Ali Patel,Ahmedabad,4,0,17,1,3,49,52,54
23A91A5550,Rahul Verma,Delhi,4,1,19,3,4,92,96,96
23A91A5551,Anil Joshi,Pune,2,2,9,0,2,53,54,52
23A91A5552,Sneha Desai,Jaipur,4,0,18,1,4,74,73,73
23A91A5553,Rahul Sharma,Ahmedabad,3,3,10,0,0,75,77,79
23A91A5554,Roshan Desai,Jaipur,3,1,9,3,0,71,71,72
23A91A5555,Sneha Khan,Bangalore,3,0,11,4,0,90,88,87
23A91A5556,Anil Verma,Pune,2,3,7,1,3,59,61,64
23A91A5557,Neha Sharma,Jaipur,3,2,1,1,3,58,63,64
23A91A5558,Ravi Mishra,Ahmedabad,4,1,0,4,2,86,85,84
23A91A5559,Divya Joshi,Pune,3,2,16,3,2,75,75,74
23A91A5560,Divya Desai,Mumbai,4,2,7,1,2,48,43,47
23A91A5561,Kiran Joshi,Vijayawada,1,3,18,4,2,79,84,80
23A91A5562,Anil Choudhary,Delhi,1,2,11,1,1,81,77,78
23A91A5563,Anil Choudhary,Delhi,4,1,13,3,3,84,89,94
23A91A5564,Kiran Verma,Hyderabad,1,2,15,4,4,88,83,87
23A91A5565,Sneha Reddy,Ahmedabad,2,2,7,2,4,83,81,86
23A91A5566,Sneha Verma,Ahmedabad,2,0,3,1,3,62,67,64
23A91A5567,Anil Verma,Ahmedabad,4,0,5,0,3,62,62,61
23A91A5568,Rahul Patel,Ahmedabad,4,0,8,0,2,91,86,81
23A91A5569,Ravi Choudhary,Ahmedabad,3,1,3,1,1,81,78,83
23A91A5570,Ravi Desai,Bangalore,2,3,17,3,4,82,82,78
23A91A5571,Ali Sharma,Chennai,4,1,14,3,1,67,64,69
23A91A5572,Sneha Desai,Bangalore,2,1,19,2,4,57,52,51
23A91A5573,Kiran Khan,Kolkata,3,3,11,4,3,45,43,38
23A91A5574,Ali Desai,Ahmedabad,4,2,11,2,3,73,69,73
23A91A5575,Roshan Desai,Pune,1,0,2,1,1,47,48,49
23A91A5576,Rahul Desai,Ahmedabad,1,3,13,3,2,88,90,93
23A91A5577,Ali Khan,Pune,3,3,18,1,2,54,51,56
23A91A5578,Divya Patel,Hyderabad,1,0,2,1,3,77,72,74
23A91A5579,Divya Khan,Pune,3,1,17,0,0,68,69,67
23A91A5580,Anil Jani,Jaipur,3,0,14,3,0,47,52,47
23A91A5581,Kiran Verma,Chennai,3,3,2,3,4,44,47,44
23A91A5582,Neha Patel,Vijayawada,2,3,4,1,2,93,97,98
23A91A5583,Kiran Patel,Pune,1,2,6,3,0,42,40,41
23A91A5584,Anil Verma,Vijayawada,3,3,11,3,4,93,90,92
23A91A5585,Roshan Jani,Jaipur,2,1,20,3,2,88,92,95
23A91A5586,Rahul Verma,Kolkata,3,1,7,1,3,74,72,73
23A91A5587,Sneha Reddy,Chennai,4,3,4,0,0,93,94,95
23A91A5588,Ali Choudhary,Hyderabad,1,0,9,1,2,67,62,66
23A91A5589,Divya Verma,Bangalore,1,3,19,4,4,83,79,76
23A91A5590,Ravi Patel,Vijayawada,1,2,6,4,1,69,73,69
23A91A5591,Neha Joshi,Chennai,2,0,11,4,4,87,88,86
23A91A5592,Anil Sharma,Vijayawada,1,0,7,2,3,76,76,75
23A91A5593,Kiran Reddy,Bangalore,3,2,8,0,1,80,80,83
23A91A5594,Rahul Desai,Jaipur,1,1,11,3,0,62,65,65
23A91A5595,Roshan Patel,Ahmedabad,4,0,0,0,3,46,46,51
23A91A5596,Divya Desai,Ahmedabad,1,3,0,4,1,62,66,69
23A91A5597,Ravi Sharma,Delhi,1,0,20,0,2,85,86,87
23A91A5598,Kiran Mishra,Jaipur,4,0,16,3,4,62,63,64
23A91A5599,Fatima Verma,Bangalore,4,3,5,2,2,56,59,56
23A91A5600,Neha Jani,Pune,2,2,20,1,4,63,63,60
23A91A5601,Kiran Desai,Pune,3,3,12,3,4,73,71,71
23A91A5602,Neha Reddy,Pune,2,3,5,3,3,58,57,53
23A91A5603,Ravi Patel,Chennai,4,3,13,0,1,69,71,69
23A91A5604,Kiran Desai,Pune,3,0,12,0,4,57,60,60
23A91A5605,Ali Desai,Chennai,3,0,9,1,0,77,82,87
23A91A5606,Anil Patel,Ahmedabad,2,0,16,0,4,63,60,56
23A91A5607,Roshan Jani,Delhi,2,3,5,3,2,61,59,57
23A91A5608,Ali Khan,Hyderabad,2,2,2,4,3,76,79,78
23A91A5609,Divya Patel,Bangalore,3,1,20,4,2,48,53,48
23A91A5610,Roshan Choudhary,Delhi,3,0,0,1,3,87,90,92
23A91A5611,Ravi Choudhary,Hyderabad,3,0,10,3,3,59,57,61
23A91A5612,Sneha Verma,Chennai,2,0,16,2,1,81,81,82
23A91A5613,Divya Khan,Ahmedabad,2,2,3,0,3,40,39,35
23A91A5614,Fatima Sharma,Mumbai,4,0,1,0,4,82,77,72
23A91A5615,Ali Reddy,Chennai,1,0,16,2,0,69,65,65
23A91A5616,Neha Sharma,Vijayawada,2,0,1,0,1,65,66,63
23A91A5617,Sneha Khan,Hyderabad,3,1,19,0,3,71,75,72
23A91A5618,Divya Verma,Ahmedabad,2,1,16,2,2,95,97,95
23A91A5619,Kiran Jani,Vijayawada,1,3,15,2,1,91,87,92
23A91A5620,Kiran Khan,Pune,1,2,7,2,2,70,74,79
23A91A5621,Sneha Choudhary,Pune,2,3,15,2,1,44,40,42
23A91A5622,Fatima Jani,Ahmedabad,4,3,12,4,1,72,67,67
23A91A5623,Neha Mishra,Mumbai,4,1,6,0,1,87,92,90
23A91A5624,Sneha Verma,Jaipur,4,0,18,3,2,58,54,56
23A91A5625,Ali Mishra,Ahmedabad,2,2,12,0,1,57,58,58
23A91A5626,Neha Joshi,Jaipur,1,3,12,1,0,40,37,36
23A91A5627,Divya Sharma,Kolkata,3,2,18,0,1,71,66,67
23A91A5628,Ali Jani,Delhi,1,3,9,1,3,95,94,99
23A91A5629,Neha Reddy,Vijayawada,4,3,17,3,1,50,49,52
23A91A5630,Ravi Mishra,Hyderabad,4,2,0,0,1,79,80,82
23A91A5631,Divya Khan,Pune,1,2,3,0,0,46,49,52
23A91A5632,Kiran Sharma,Hyderabad,1,3,14,0,4,67,66,67
23A91A5633,Kiran Sharma,Hyderabad,3,3,15,4,2,46,49,44
23A91A5634,Kiran Mishra,Mumbai,2,1,4,4,2,65,66,65
23A91A5635,Roshan Joshi,Jaipur,2,0,11,0,2,79,79,76
23A91A5636,Rahul Desai,Kolkata,1,1,13,4,0,92,94,93
23A91A5637,Ravi Sharma,Jaipur,3,2,18,2,3,87,83,88
23A91A5638,Roshan Joshi,Bangalore,3,0,13,0,0,50,53,48
23A91A5639,Divya Jani,Vijayawada,4,1,14,4,2,82,77,81
23A91A5640,Neha Khan,Jaipur,3,2,1,4,1,84,88,90
23A91A5641,Fatima Patel,Bangalore,3,2,9,0,4,47,45,50
23A91A5642,Ali Sharma,Vijayawada,4,2,16,4,2,86,85,90
23A91A5643,Anil Sharma,Bangalore,3,1,14,4,1,62,67,62
23A91A5644,Rahul Patel,Hyderabad,3,1,8,4,3,74,69,70
23A91A5645,Ravi Sharma,Vijayawada,2,2,8,4,4,75,78,75
23A91A5646,Divya Choudhary,Kolkata,3,0,20,2,2,92,93,97
23A91A5647,Ali Choudhary,Bangalore,2,0,14,0,3,51,47,52
23A91A5648,Neha Khan,Pune,1,3,13,3,2,52,52,55
23A91A5649,Neha Verma,Hyderabad,4,0,11,4,2,54,52,49
23A91A5650,Sneha Choudhary,Pune,2,1,18,1,1,71,74,69
23A91A5651,Rahul Mishra,Bangalore,1,1,9,1,3,49,46,48
23A91A5652,Neha Sharma,Delhi,1,0,7,0,0,51,50,50
23A91A5653,Rahul Verma,Pune,1,1,19,0,1,42,42,45
23A91A5654,Sneha Jani,Pune,1,3,16,1,0,47,49,45
23A91A5655,Divya Sharma,Kolkata,2,2,3,1,2,69,71,72
23A91A5656,Fatima Joshi,Chennai,1,0,11,1,3,83,78,78
23A91A5657,Divya Jani,Vijayawada,3,2,15,1,1,53,50,53
23A91A5658,Fatima Joshi,Jaipur,4,3,0,3,2,42,43,48
23A91A5659,Ravi Mishra,Ahmedabad,1,1,14,3,2,87,88,88
23A91A5660,Divya Sharma,Ahmedabad,4,2,13,4,2,53,51,56
23A91A5661,Kiran Joshi,Chennai,2,0,10,3,3,71,75,74
23A91A5662,Sneha Choudhary,Pune,4,0,9,0,1,87,88,86
23A91A5663,Kiran Sharma,Jaipur,4,1,12,1,4,51,47,51
23A91A5664,Roshan Joshi,Kolkata,2,2,8,0,1,91,96,98
23A91A5665,Rahul Choudhary,Vijayawada,3,1,15,4,1,62,59,63
23A91A5666,Anil Khan,Hyderabad,2,2,7,2,1,45,40,40
23A91A5667,Neha Reddy,Delhi,3,2,14,3,2,85,85,86
23A91A5668,Fatima Khan,Vijayawada,2,3,20,4,0,55,60,62
23A91A5669,Ali Khan,Vijayawada,2,1,0,1,4,76,80,76
23A91A5670,Roshan Sharma,Kolkata,3,0,12,3,0,94,89,94
23A91A5671,Sneha Khan,Kolkata,3,3,2,4,3,68,67,63
23A91A5672,Ali Khan,Kolkata,2,0,4,1,2,41,42,40
23A91A5673,Rahul Choudhary,Ahmedabad,3,1,7,2,2,93,88,90
23A91A5674,Anil Sharma,Kolkata,2,3,15,0,1,40,45,48
23A91A5675,Kiran Jani,Ahmedabad,3,3,12,2,1,59,62,62
23A91A5676,Ali Desai,Delhi,1,1,12,1,2,89,86,85
23A91A5677,Neha Khan,Hyderabad,3,1,5,2,3,49,46,50
23A91A5678,Kiran Desai,Kolkata,2,0,18,2,4,67,69,74
23A91A5679,Kiran Sharma,Ahmedabad,1,1,12,0,1,63,62,64
23A91A5680,Fatima Desai,Pune,3,3,18,3,4,89,90,91
23A91A5681,Ali Verma,Bangalore,3,1,11,0,3,86,87,83
23A91A5682,Neha Desai,Mumbai,4,2,18,2,1,77,72,69
23A91A5683,Kiran Desai,Pune,2,3,8,1,2,54,57,62
23A91A5684,Fatima Joshi,Kolkata,3,2,5,2,2,42,43,44
23A91A5685,Kiran Choudhary,Hyderabad,4,0,0,3,0,60,60,63
23A91A5686,Sneha Desai,Ahmedabad,4,0,16,4,1,64,64,60
23A91A5687,Anil Verma,Vijayawada,2,1,20,2,3,77,81,82
23A91A5688,Roshan Mishra,Kolkata,4,1,14,1,3,77,73,72
23A91A5689,Ravi Desai,Jaipur,4,0,20,4,1,52,48,46
23A91A5690,Roshan Joshi,Kolkata,2,3,1,1,0,65,67,66
23A91A5691,Anil Reddy,Jaipur,1,2,19,2,0,73,75,79
23A91A5692,Roshan Patel,Vijayawada,2,1,3,3,1,42,37,33
23A91A5693,Roshan Sharma,Kolkata,1,3,12,2,2,58,61,58
23A91A5694,Sneha Joshi,Hyderabad,3,0,8,4,4,41,43,38
23A91A5695,Roshan Desai,Bangalore,1,3,4,2,2,94,92,89
23A91A5696,Roshan Mishra,Hyderabad,2,3,17,3,2,53,55,57
23A91A5697,Divya Sharma,Pune,1,1,4,1,0,76,74,76
23A91A5698,Ali Verma,Ahmedabad,4,1,9,0,1,52,50,50
23A91A5699,Ravi Joshi,Delhi,4,0,15,2,4,84,79,80
23A91A5700,Ali Jani,Kolkata,2,2,17,1,2,81,85,88
23A91A5701,Fatima Joshi,Kolkata,2,0,2,4,3,57,61,59
23A91A5702,Neha Desai,Jaipur,2,3,7,1,3,75,79,80
23A91A5703,Kiran Reddy,Delhi,1,1,2,1,0,75,70,65
23A91A5704,Kiran Mishra,Chennai,3,1,7,3,1,62,64,65
23A91A5705,Ravi Khan,Bangalore,2,3,0,3,4,63,67,70
23A91A5706,Fatima Verma,Delhi,2,3,19,3,4,46,48,53
23A91A5707,Anil Patel,Kolkata,3,2,18,1,1,88,90,90
23A91A5708,Ravi Khan,Ahmedabad,3,1,7,0,2,54,58,57
23A91A5709,Ali Patel,Mumbai,4,1,13,4,2,84,84,86
23A91A5710,Divya Sharma,Pune,3,3,12,2,4,70,67,72
23A91A5711,Rahul Sharma,Jaipur,3,0,1,3,1,89,92,90
23A91A5712,Anil Sharma,Chennai,3,1,16,3,1,88,92,94
23A91A5713,Ali Joshi,Chennai,2,3,6,1,1,95,95,97
23A91A5714,Neha Joshi,Ahmedabad,2,2,9,0,4,41,45,43
23A91A5715,Neha Choudhary,Jaipur,1,0,19,3,1,46,42,43
23A91A5716,Ravi Sharma,Ahmedabad,3,3,5,0,3,85,82,80
23A91A5717,Anil Verma,Ahmedabad,1,0,4,2,1,58,63,59
23A91A5718,Sneha Khan,Kolkata,1,0,12,2,1,59,57,60
23A91A5719,Anil Patel,Ahmedabad,3,3,0,0,1,63,65,64
23A91A5720,Roshan Joshi,Kolkata,4,1,10,1,4,58,58,59
23A91A5721,Rahul Khan,Mumbai,3,2,12,3,2,67,62,60
23A91A5722,Rahul Mishra,Pune,4,3,19,1,3,85,86,86
23A91A5723,Roshan Khan,Pune,2,2,3,0,1,75,79,81
23A91A5724,Ali Sharma,Delhi,4,3,13,0,3,59,55,55
23A91A5725,Neha Mishra,Chennai,2,1,5,2,3,90,95,91
23A91A5726,Sneha Choudhary,Hyderabad,3,3,7,2,3,61,61,65
23A91A5727,Divya Mishra,Ahmedabad,4,0,17,4,1,71,72,74
23A91A5728,Anil Verma,Hyderabad,2,3,0,2,3,61,64,63
23A91A5729,Neha Joshi,Delhi,1,2,7,0,1,44,39,36
23A91A5730,Divya Mishra,Ahmedabad,2,3,20,4,0,89,84,84
23A91A5731,Sneha Mishra,Kolkata,3,2,18,4,2,65,68,71
